time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 09:30:00-05:00,BuyHold,8e260fe0b7524b0d84da488881416618,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:30:00-05:00,BuyHold,8e260fe0b7524b0d84da488881416618,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,130.27999877929688,0.0
