time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-03-14 10:30:00-04:00,BuyEveryDay,f2904c3199cb4ced8fa6356503e5c454,AAPL,buy,market,fill,1,gtc,0.0,1,stock,151.19000244140625,0.6614193953648162,0.0
2023-03-21 10:30:00-04:00,BuyEveryDay,1b8d517bf2854549b303cba77cc357e6,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-21 10:30:00-04:00,BuyEveryDay,1b8d517bf2854549b303cba77cc357e6,AAPL,buy,market,fill,1,gtc,0.0,1,stock,159.3000030517578,0.6277463784323295,0.0
2023-03-28 10:30:00-04:00,BuyEveryDay,200502b4e54f4ae4bd5fafe64aa11fa4,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-28 10:30:00-04:00,BuyEveryDay,200502b4e54f4ae4bd5fafe64aa11fa4,AAPL,buy,market,fill,1,gtc,0.0,1,stock,159.3699951171875,0.6274706849709588,0.0
2023-04-04 10:30:00-04:00,BuyEveryDay,429c4c977dee41c39525b3e78e9e0c69,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-04 10:30:00-04:00,BuyEveryDay,429c4c977dee41c39525b3e78e9e0c69,AAPL,buy,market,fill,1,gtc,0.0,1,stock,164.74000549316406,0.6070170976420753,0.0
2023-04-11 10:30:00-04:00,BuyEveryDay,03fa9c1209bd47caa4849fba8c5b4360,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-11 10:30:00-04:00,BuyEveryDay,03fa9c1209bd47caa4849fba8c5b4360,AAPL,buy,market,fill,1,gtc,0.0,1,stock,161.22000122070312,0.620270433214452,0.0
2023-04-18 10:30:00-04:00,BuyEveryDay,b223bbcaa7f64b4dacd99e030ec9c6a4,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-18 10:30:00-04:00,BuyEveryDay,b223bbcaa7f64b4dacd99e030ec9c6a4,AAPL,buy,market,fill,1,gtc,0.0,1,stock,165.8000030517578,0.603136297704307,0.0
2023-04-25 10:30:00-04:00,BuyEveryDay,29c50e4cbc314f6399df96cf7fde1552,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-25 10:30:00-04:00,BuyEveryDay,29c50e4cbc314f6399df96cf7fde1552,AAPL,buy,market,fill,1,gtc,0.0,1,stock,163.05999755859375,0.6132711977017302,0.0
2023-05-02 10:30:00-04:00,BuyEveryDay,d942b326ec9d4f3d806ad7c01dffe099,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-02 10:30:00-04:00,BuyEveryDay,d942b326ec9d4f3d806ad7c01dffe099,AAPL,buy,market,fill,1,gtc,0.0,1,stock,169.5,0.5899705014749262,0.0
2023-05-09 10:30:00-04:00,BuyEveryDay,cb29551ce5304eca9ba92fe972f38b33,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-09 10:30:00-04:00,BuyEveryDay,cb29551ce5304eca9ba92fe972f38b33,AAPL,buy,market,fill,1,gtc,0.0,1,stock,173.02000427246094,0.5779678507146858,0.0
2023-05-16 10:30:00-04:00,BuyEveryDay,5f4ac03d3c5f41d790d267a38e919607,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-16 10:30:00-04:00,BuyEveryDay,5f4ac03d3c5f41d790d267a38e919607,AAPL,buy,market,fill,1,gtc,0.0,1,stock,171.7100067138672,0.5823772412206426,0.0
2023-05-23 10:30:00-04:00,BuyEveryDay,377f3706c2e34062a5e73ac93587e3c8,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-23 10:30:00-04:00,BuyEveryDay,377f3706c2e34062a5e73ac93587e3c8,AAPL,buy,market,fill,1,gtc,0.0,1,stock,171.08999633789062,0.5844877090447012,0.0
2023-05-30 10:30:00-04:00,BuyEveryDay,f5aa47e88dd544a7a0358a919c3aaff0,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-30 10:30:00-04:00,BuyEveryDay,f5aa47e88dd544a7a0358a919c3aaff0,AAPL,buy,market,fill,1,gtc,0.0,1,stock,177.3300018310547,0.5639203686202615,0.0
