datetime,portfolio_value,cash,positions,return
2023-03-21 10:30:00-04:00,100012.17503270623,99890.0,"[{'asset': USD, 'quantity': 99890.0}, {'asset': AAPL, 'quantity': 0.7669493431618477}]",6.219589260059166e-05
2023-03-28 10:30:00-04:00,100012.23310680139,99880.0,"[{'asset': USD, 'quantity': 99880.0}, {'asset': AAPL, 'quantity': 0.8297239810050807}]",5.806702547683784e-07
2023-04-04 10:30:00-04:00,100017.02568559747,99870.0,"[{'asset': USD, 'quantity': 99870.0}, {'asset': AAPL, 'quantity': 0.8924710495021766}]",4.791992586516969e-05
2023-04-11 10:30:00-04:00,100013.67051341246,99860.0,"[{'asset': USD, 'quantity': 99860.0}, {'asset': AAPL, 'quantity': 0.9531727592663841}]",-3.354601041183347e-05
2023-04-18 10:30:00-04:00,100018.32013036721,99850.0,"[{'asset': USD, 'quantity': 99850.0}, {'asset': AAPL, 'quantity': 1.0151998025878293}]",4.6489814151229325e-05
2023-04-25 10:30:00-04:00,100015.37321765457,99840.0,"[{'asset': USD, 'quantity': 99840.0}, {'asset': AAPL, 'quantity': 1.07551343235826}]",-2.9463729332768196e-05
2023-05-02 10:30:00-04:00,100022.69447358577,99830.0,"[{'asset': USD, 'quantity': 99830.0}, {'asset': AAPL, 'quantity': 1.136840552128433}]",7.320130591592644e-05
2023-05-09 10:30:00-04:00,100026.90382705495,99820.0,"[{'asset': USD, 'quantity': 99820.0}, {'asset': AAPL, 'quantity': 1.1958376022759256}]",4.208398395322277e-05
2023-05-16 10:30:00-04:00,100025.26156906816,99810.0,"[{'asset': USD, 'quantity': 99810.0}, {'asset': AAPL, 'quantity': 1.2536343873473943}]",-1.6418162753772947e-05
2023-05-23 10:30:00-04:00,100024.44819474709,99800.0,"[{'asset': USD, 'quantity': 99800.0}, {'asset': AAPL, 'quantity': 1.3118721114694585}]",-8.131689018364696e-06
2023-05-30 10:30:00-04:00,100032.9990045805,99790.0,"[{'asset': USD, 'quantity': 99790.0}, {'asset': AAPL, 'quantity': 1.3703208823739286}]",8.54871982574057e-05
2023-06-06 10:30:00-04:00,100034.58265679165,99780.0,"[{'asset': USD, 'quantity': 99780.0}, {'asset': AAPL, 'quantity': 1.4267129192359547}]",1.5831297940804845e-05
2023-06-13 10:30:00-04:00,100041.89262396423,99770.0,"[{'asset': USD, 'quantity': 99770.0}, {'asset': AAPL, 'quantity': 1.4827541648265206}]",7.307440065651427e-05
2023-06-20 10:30:00-04:00,100044.24467381995,99760.0,"[{'asset': USD, 'quantity': 99760.0}, {'asset': AAPL, 'quantity': 1.5372887139146045}]",2.3510649329372413e-05
2023-06-27 10:30:00-04:00,100049.06652904936,99750.0,"[{'asset': USD, 'quantity': 99750.0}, {'asset': AAPL, 'quantity': 1.5913720039638106}]",4.819722758808709e-05
2023-07-04 10:30:00-04:00,100055.05283638148,99740.0,"[{'asset': USD, 'quantity': 99740.0}, {'asset': AAPL, 'quantity': 1.644583308118183}]",5.983371499396206e-05
2023-07-04 10:29:00-04:00,100055.05283638148,99740.0,"[{'asset': USD, 'quantity': 99740.0}, {'asset': AAPL, 'quantity': 1.644583308118183}]",0.0
2023-07-05 08:30:00-04:00,100052.20768919052,99740.0,"[{'asset': USD, 'quantity': 99740.0}, {'asset': AAPL, 'quantity': 1.644583308118183}]",-2.8435817185701318e-05
2023-07-05 09:30:00-04:00,100052.20768919052,99740.0,"[{'asset': USD, 'quantity': 99740.0}, {'asset': AAPL, 'quantity': 1.644583308118183}]",0.0
2023-07-05 09:30:00-04:00,100052.20768919052,99740.0,"[{'asset': USD, 'quantity': 99740.0}, {'asset': AAPL, 'quantity': 1.644583308118183}]",0.0
2023-07-12 09:30:00-04:00,100053.32788650892,99730.0,"[{'asset': USD, 'quantity': 99730.0}, {'asset': AAPL, 'quantity': 1.6972592467660186}]",1.1196127944312906e-05
