time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2015-01-02 09:30:00-05:00,BuyEveryDay,0c03d052465042f5991a2042b9752d1b,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2015-01-02 09:30:00-05:00,BuyEveryDay,0c03d052465042f5991a2042b9752d1b,AAPL,buy,market,fill,1,gtc,0.0,1,stock,27.84749984741211,3590.986643251318,0.0
2022-11-07 09:30:00-05:00,BuyEveryDay,0439322fdc894a74a2b6440e04dd253b,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2022-11-07 09:30:00-05:00,BuyEveryDay,0439322fdc894a74a2b6440e04dd253b,AAPL,buy,market,fill,1,gtc,0.0,1,stock,137.11000061035156,6.023827031370074,0.0
