datetime,portfolio_value,cash,positions,return
2023-01-03 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",
2023-01-03 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2023-01-03 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2023-01-03 09:31:00-05:00,100000.0,99990.0,"[{'asset': USD, 'quantity': 99990.0}, {'asset': AAPL, 'quantity': 0.07675775325221391}]",0.0
2023-01-03 09:32:00-05:00,100000.0,99980.0,"[{'asset': USD, 'quantity': 99980.0}, {'asset': AAPL, 'quantity': 0.15351550650442783}]",0.0
2023-01-03 09:33:00-05:00,100000.0,99970.0,"[{'asset': USD, 'quantity': 99970.0}, {'asset': AAPL, 'quantity': 0.23027325975664176}]",0.0
2023-01-03 09:34:00-05:00,100000.0,99960.0,"[{'asset': USD, 'quantity': 99960.0}, {'asset': AAPL, 'quantity': 0.30703101300885566}]",0.0
2023-01-03 09:35:00-05:00,100000.0,99950.0,"[{'asset': USD, 'quantity': 99950.0}, {'asset': AAPL, 'quantity': 0.38378876626106956}]",0.0
2023-01-03 09:36:00-05:00,100000.0,99940.0,"[{'asset': USD, 'quantity': 99940.0}, {'asset': AAPL, 'quantity': 0.4605465195132835}]",0.0
2023-01-03 09:37:00-05:00,100000.0,99930.0,"[{'asset': USD, 'quantity': 99930.0}, {'asset': AAPL, 'quantity': 0.5373042727654974}]",0.0
2023-01-03 09:38:00-05:00,100000.0,99920.0,"[{'asset': USD, 'quantity': 99920.0}, {'asset': AAPL, 'quantity': 0.6140620260177113}]",0.0
2023-01-03 09:39:00-05:00,100000.0,99910.0,"[{'asset': USD, 'quantity': 99910.0}, {'asset': AAPL, 'quantity': 0.6908197792699252}]",0.0
2023-01-03 09:40:00-05:00,100000.0,99900.0,"[{'asset': USD, 'quantity': 99900.0}, {'asset': AAPL, 'quantity': 0.7675775325221391}]",0.0
2023-01-03 09:41:00-05:00,100000.0,99890.0,"[{'asset': USD, 'quantity': 99890.0}, {'asset': AAPL, 'quantity': 0.844335285774353}]",0.0
