time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2015-01-02 09:30:00-05:00,BuyEveryDay,1e408ae213474d2db5ab9be6dd73684f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2015-01-02 09:30:00-05:00,BuyEveryDay,1e408ae213474d2db5ab9be6dd73684f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,27.84749984741211,3.590986643251318,0.0
